"2017-01-01","5:52","6:02","7:25","13:22","16:44","19:16","20:31"
"2017-01-02","5:53","6:03","7:25","13:22","16:45","19:17","20:32"
"2017-01-03","5:53","6:03","7:26","13:23","16:45","19:17","20:32"
"2017-01-04","5:54","6:04","7:26","13:23","16:46","19:18","20:32"
"2017-01-05","5:54","6:04","7:26","13:24","16:46","19:18","20:33"
"2017-01-06","5:55","6:05","7:27","13:24","16:47","19:19","20:33"
"2017-01-07","5:55","6:05","7:27","13:25","16:47","19:19","20:34"
"2017-01-08","5:56","6:06","7:27","13:25","16:48","19:20","20:34"
"2017-01-09","5:56","6:06","7:28","13:25","16:48","19:20","20:35"
"2017-01-10","5:57","6:07","7:28","13:26","16:48","19:21","20:35"
"2017-01-11","5:57","6:07","7:29","13:26","16:49","19:21","20:35"
"2017-01-12","5:57","6:07","7:29","13:27","16:49","19:22","20:36"
"2017-01-13","5:58","6:08","7:29","13:27","16:50","19:22","20:36"
"2017-01-14","5:58","6:08","7:29","13:27","16:50","19:23","20:36"
"2017-01-15","5:59","6:09","7:30","13:28","16:50","19:23","20:37"
"2017-01-16","5:59","6:09","7:30","13:28","16:51","19:23","20:37"
"2017-01-17","5:59","6:09","7:30","13:28","16:51","19:24","20:37"
"2017-01-18","6:00","6:10","7:30","13:29","16:51","19:24","20:38"
"2017-01-19","6:00","6:10","7:31","13:29","16:51","19:25","20:38"
"2017-01-20","6:00","6:10","7:31","13:29","16:52","19:25","20:38"
"2017-01-21","6:01","6:11","7:31","13:30","16:52","19:25","20:38"
"2017-01-22","6:01","6:11","7:31","13:30","16:52","19:26","20:39"
"2017-01-23","6:01","6:11","7:31","13:30","16:52","19:26","20:39"
"2017-01-24","6:01","6:11","7:32","13:30","16:53","19:26","20:39"
"2017-01-25","6:02","6:12","7:32","13:31","16:53","19:27","20:39"
"2017-01-26","6:02","6:12","7:32","13:31","16:53","19:27","20:39"
"2017-01-27","6:02","6:12","7:32","13:31","16:53","19:27","20:40"
"2017-01-28","6:02","6:12","7:32","13:31","16:53","19:28","20:40"
"2017-01-29","6:03","6:13","7:32","13:31","16:53","19:28","20:40"
"2017-01-30","6:03","6:13","7:32","13:32","16:53","19:28","20:40"
"2017-01-31","6:03","6:13","7:32","13:32","16:53","19:28","20:40"
"2017-02-01","6:03","6:13","7:32","13:32","16:53","19:29","20:40"
"2017-02-02","6:03","6:13","7:32","13:32","16:53","19:29","20:41"
"2017-02-03","6:03","6:13","7:32","13:32","16:53","19:29","20:41"
"2017-02-04","6:03","6:13","7:32","13:32","16:53","19:29","20:41"
"2017-02-05","6:04","6:14","7:32","13:32","16:53","19:29","20:41"
"2017-02-06","6:04","6:14","7:32","13:32","16:53","19:30","20:41"
"2017-02-07","6:04","6:14","7:32","13:32","16:53","19:30","20:41"
"2017-02-08","6:04","6:14","7:32","13:33","16:53","19:30","20:41"
"2017-02-09","6:04","6:14","7:32","13:33","16:53","19:30","20:41"
"2017-02-10","6:04","6:14","7:32","13:33","16:53","19:30","20:41"
"2017-02-11","6:04","6:14","7:32","13:33","16:53","19:30","20:41"
"2017-02-12","6:04","6:14","7:32","13:33","16:53","19:30","20:41"
"2017-02-13","6:04","6:14","7:31","13:33","16:52","19:30","20:41"
"2017-02-14","6:04","6:14","7:31","13:33","16:52","19:30","20:41"
"2017-02-15","6:04","6:14","7:31","13:32","16:52","19:31","20:41"
"2017-02-16","6:03","6:13","7:31","13:32","16:52","19:31","20:41"
"2017-02-17","6:03","6:13","7:31","13:32","16:51","19:31","20:41"
"2017-02-18","6:03","6:13","7:31","13:32","16:51","19:31","20:41"
"2017-02-19","6:03","6:13","7:30","13:32","16:51","19:31","20:41"
"2017-02-20","6:03","6:13","7:30","13:32","16:50","19:31","20:41"
"2017-02-21","6:03","6:13","7:30","13:32","16:50","19:31","20:41"
"2017-02-22","6:03","6:13","7:30","13:32","16:50","19:31","20:41"
"2017-02-23","6:03","6:13","7:29","13:32","16:49","19:31","20:40"
"2017-02-24","6:02","6:12","7:29","13:32","16:49","19:31","20:40"
"2017-02-25","6:02","6:12","7:29","13:31","16:48","19:31","20:40"
"2017-02-26","6:02","6:12","7:28","13:31","16:48","19:31","20:40"
