"2017-01-01","5:49","5:59","7:15","13:20","16:42","19:21","20:29"
"2017-01-02","5:50","6:00","7:15","13:20","16:42","19:21","20:30"
"2017-01-03","5:50","6:00","7:16","13:21","16:43","19:22","20:30"
"2017-01-04","5:51","6:01","7:16","13:21","16:43","19:22","20:31"
"2017-01-05","5:51","6:01","7:17","13:22","16:44","19:23","20:31"
"2017-01-06","5:52","6:02","7:17","13:22","16:44","19:23","20:31"
"2017-01-07","5:52","6:02","7:17","13:22","16:44","19:23","20:32"
"2017-01-08","5:53","6:03","7:18","13:23","16:45","19:24","20:32"
"2017-01-09","5:53","6:03","7:18","13:23","16:45","19:24","20:33"
"2017-01-10","5:53","6:03","7:18","13:24","16:46","19:25","20:33"
"2017-01-11","5:54","6:04","7:19","13:24","16:46","19:25","20:33"
"2017-01-12","5:54","6:04","7:19","13:24","16:46","19:26","20:34"
"2017-01-13","5:55","6:05","7:19","13:25","16:47","19:26","20:34"
"2017-01-14","5:55","6:05","7:20","13:25","16:47","19:27","20:34"
"2017-01-15","5:56","6:06","7:20","13:25","16:47","19:27","20:35"
"2017-01-16","5:56","6:06","7:20","13:26","16:48","19:27","20:35"
"2017-01-17","5:56","6:06","7:21","13:26","16:48","19:28","20:35"
"2017-01-18","5:57","6:07","7:21","13:26","16:48","19:28","20:36"
"2017-01-19","5:57","6:07","7:21","13:27","16:49","19:29","20:36"
"2017-01-20","5:57","6:07","7:21","13:27","16:49","19:29","20:36"
"2017-01-21","5:58","6:08","7:22","13:27","16:49","19:29","20:36"
"2017-01-22","5:58","6:08","7:22","13:28","16:49","19:30","20:37"
"2017-01-23","5:58","6:08","7:22","13:28","16:50","19:30","20:37"
"2017-01-24","5:59","6:09","7:22","13:28","16:50","19:30","20:37"
"2017-01-25","5:59","6:09","7:22","13:28","16:50","19:30","20:37"
"2017-01-26","5:59","6:09","7:23","13:29","16:50","19:31","20:38"
"2017-01-27","5:59","6:09","7:23","13:29","16:50","19:31","20:38"
"2017-01-28","6:00","6:10","7:23","13:29","16:50","19:31","20:38"
"2017-01-29","6:00","6:10","7:23","13:29","16:51","19:32","20:38"
"2017-01-30","6:00","6:10","7:23","13:29","16:51","19:32","20:38"
"2017-01-31","6:00","6:10","7:23","13:30","16:51","19:32","20:38"
"2017-02-01","6:00","6:10","7:23","13:30","16:51","19:32","20:39"
"2017-02-02","6:01","6:11","7:23","13:30","16:51","19:33","20:39"
"2017-02-03","6:01","6:11","7:23","13:30","16:51","19:33","20:39"
"2017-02-04","6:01","6:11","7:23","13:30","16:51","19:33","20:39"
"2017-02-05","6:01","6:11","7:23","13:30","16:51","19:33","20:39"
"2017-02-06","6:01","6:11","7:23","13:30","16:51","19:33","20:39"
"2017-02-07","6:01","6:11","7:23","13:30","16:51","19:33","20:39"
"2017-02-08","6:01","6:11","7:23","13:31","16:51","19:33","20:39"
"2017-02-09","6:01","6:11","7:23","13:31","16:51","19:34","20:39"
"2017-02-10","6:02","6:12","7:23","13:31","16:51","19:34","20:39"
"2017-02-11","6:02","6:12","7:23","13:31","16:51","19:34","20:39"
"2017-02-12","6:02","6:12","7:23","13:31","16:50","19:34","20:39"
"2017-02-13","6:02","6:12","7:23","13:31","16:50","19:34","20:39"
"2017-02-14","6:02","6:12","7:23","13:31","16:50","19:34","20:39"
"2017-02-15","6:02","6:12","7:23","13:31","16:50","19:34","20:39"
"2017-02-16","6:02","6:12","7:23","13:31","16:50","19:34","20:39"
"2017-02-17","6:02","6:12","7:23","13:31","16:49","19:34","20:39"
"2017-02-18","6:01","6:11","7:22","13:31","16:49","19:34","20:39"
"2017-02-19","6:01","6:11","7:22","13:30","16:49","19:34","20:39"
"2017-02-20","6:01","6:11","7:22","13:30","16:49","19:34","20:39"
