"2017-01-01","4:42","4:52","6:15","12:12","15:34","18:06","19:21"
"2017-01-02","4:43","4:53","6:15","12:12","15:34","18:06","19:21"
"2017-01-03","4:43","4:53","6:15","12:13","15:35","18:07","19:21"
"2017-01-04","4:44","4:54","6:16","12:13","15:35","18:07","19:22"
"2017-01-05","4:44","4:54","6:16","12:14","15:35","18:08","19:22"
"2017-01-06","4:45","4:55","6:17","12:14","15:36","18:08","19:23"
"2017-01-07","4:45","4:55","6:17","12:15","15:36","18:09","19:23"
"2017-01-08","4:46","4:56","6:17","12:15","15:37","18:09","19:24"
"2017-01-09","4:46","4:56","6:18","12:15","15:37","18:10","19:24"
"2017-01-10","4:46","4:56","6:18","12:16","15:38","18:10","19:24"
"2017-01-11","4:47","4:57","6:19","12:16","15:38","18:11","19:25"
"2017-01-12","4:47","4:57","6:19","12:17","15:38","18:11","19:25"
"2017-01-13","4:48","4:58","6:19","12:17","15:39","18:12","19:25"
"2017-01-14","4:48","4:58","6:19","12:17","15:39","18:12","19:26"
"2017-01-15","4:49","4:59","6:20","12:18","15:39","18:12","19:26"
"2017-01-16","4:49","4:59","6:20","12:18","15:40","18:13","19:26"
"2017-01-17","4:49","4:59","6:20","12:18","15:40","18:13","19:27"
"2017-01-18","4:50","5:00","6:21","12:19","15:40","18:14","19:27"
"2017-01-19","4:50","5:00","6:21","12:19","15:41","18:14","19:27"
"2017-01-20","4:50","5:00","6:21","12:19","15:41","18:14","19:28"
"2017-01-21","4:51","5:01","6:21","12:20","15:41","18:15","19:28"
"2017-01-22","4:51","5:01","6:21","12:20","15:41","18:15","19:28"
"2017-01-23","4:51","5:01","6:22","12:20","15:42","18:16","19:28"
"2017-01-24","4:51","5:01","6:22","12:20","15:42","18:16","19:29"
"2017-01-25","4:52","5:02","6:22","12:21","15:42","18:16","19:29"
"2017-01-26","4:52","5:02","6:22","12:21","15:42","18:16","19:29"
"2017-01-27","4:52","5:02","6:22","12:21","15:42","18:17","19:29"
"2017-01-28","4:52","5:02","6:22","12:21","15:42","18:17","19:29"
"2017-01-29","4:53","5:03","6:22","12:21","15:43","18:17","19:30"
"2017-01-30","4:53","5:03","6:22","12:22","15:43","18:18","19:30"
"2017-01-31","4:53","5:03","6:22","12:22","15:43","18:18","19:30"
"2017-02-01","4:53","5:03","6:22","12:22","15:43","18:18","19:30"
"2017-02-02","4:53","5:03","6:22","12:22","15:43","18:18","19:30"
"2017-02-03","4:53","5:03","6:22","12:22","15:43","18:19","19:30"
"2017-02-04","4:54","5:04","6:22","12:22","15:43","18:19","19:30"
