"2017-01-01","4:53","5:03","6:25","12:21","15:43","18:14","19:29"
"2017-01-02","4:54","5:04","6:26","12:22","15:43","18:15","19:29"
"2017-01-03","4:54","5:04","6:26","12:22","15:44","18:15","19:30"
"2017-01-04","4:55","5:05","6:27","12:23","15:44","18:16","19:30"
"2017-01-05","4:55","5:05","6:27","12:23","15:45","18:16","19:31"
"2017-01-06","4:55","5:05","6:27","12:24","15:45","18:17","19:31"
"2017-01-07","4:56","5:06","6:28","12:24","15:45","18:17","19:32"
"2017-01-08","4:56","5:06","6:28","12:25","15:46","18:18","19:32"
"2017-01-09","4:57","5:07","6:29","12:25","15:46","18:18","19:32"
"2017-01-10","4:57","5:07","6:29","12:25","15:47","18:19","19:33"
"2017-01-11","4:58","5:08","6:29","12:26","15:47","18:19","19:33"
"2017-01-12","4:58","5:08","6:30","12:26","15:48","18:20","19:34"
"2017-01-13","4:58","5:08","6:30","12:27","15:48","18:20","19:34"
"2017-01-14","4:59","5:09","6:30","12:27","15:48","18:21","19:34"
"2017-01-15","4:59","5:09","6:30","12:27","15:49","18:21","19:35"
"2017-01-16","5:00","5:10","6:31","12:28","15:49","18:21","19:35"
"2017-01-17","5:00","5:10","6:31","12:28","15:49","18:22","19:35"
"2017-01-18","5:00","5:10","6:31","12:28","15:50","18:22","19:36"
"2017-01-19","5:01","5:11","6:31","12:29","15:50","18:23","19:36"
"2017-01-20","5:01","5:11","6:32","12:29","15:50","18:23","19:36"
"2017-01-21","5:01","5:11","6:32","12:29","15:50","18:23","19:36"
"2017-01-22","5:01","5:11","6:32","12:29","15:51","18:24","19:37"
"2017-01-23","5:02","5:12","6:32","12:30","15:51","18:24","19:37"
"2017-01-24","5:02","5:12","6:32","12:30","15:51","18:24","19:37"
"2017-01-25","5:02","5:12","6:32","12:30","15:51","18:25","19:37"
"2017-01-26","5:03","5:13","6:32","12:30","15:52","18:25","19:38"
"2017-01-27","5:03","5:13","6:33","12:31","15:52","18:25","19:38"
"2017-01-28","5:03","5:13","6:33","12:31","15:52","18:26","19:38"
"2017-01-29","5:03","5:13","6:33","12:31","15:52","18:26","19:38"
"2017-01-30","5:03","5:13","6:33","12:31","15:52","18:26","19:38"
"2017-01-31","5:03","5:13","6:33","12:31","15:52","18:27","19:39"
"2017-02-01","5:04","5:14","6:33","12:31","15:52","18:27","19:39"
"2017-02-02","5:04","5:14","6:33","12:32","15:52","18:27","19:39"
