"2017-01-01","4:51","5:01","6:24","12:18","15:38","18:09","19:23"
"2017-01-02","4:52","5:02","6:24","12:18","15:39","18:09","19:24"
"2017-01-03","4:52","5:02","6:25","12:19","15:39","18:10","19:24"
"2017-01-04","4:53","5:03","6:25","12:19","15:40","18:10","19:25"
"2017-01-05","4:53","5:03","6:25","12:20","15:40","18:11","19:25"
"2017-01-06","4:54","5:04","6:26","12:20","15:41","18:11","19:26"
"2017-01-07","4:54","5:04","6:26","12:21","15:41","18:12","19:26"
"2017-01-08","4:55","5:05","6:27","12:21","15:42","18:12","19:27"
"2017-01-09","4:55","5:05","6:27","12:21","15:42","18:13","19:27"
"2017-01-10","4:55","5:05","6:27","12:22","15:42","18:13","19:27"
"2017-01-11","4:56","5:06","6:28","12:22","15:43","18:14","19:28"
"2017-01-12","4:56","5:06","6:28","12:23","15:43","18:14","19:28"
"2017-01-13","4:57","5:07","6:28","12:23","15:44","18:15","19:29"
"2017-01-14","4:57","5:07","6:28","12:23","15:44","18:15","19:29"
"2017-01-15","4:57","5:07","6:29","12:24","15:44","18:16","19:29"
"2017-01-16","4:58","5:08","6:29","12:24","15:45","18:16","19:30"
"2017-01-17","4:58","5:08","6:29","12:24","15:45","18:16","19:30"
"2017-01-18","4:58","5:08","6:29","12:25","15:45","18:17","19:30"
"2017-01-19","4:59","5:09","6:30","12:25","15:46","18:17","19:31"
"2017-01-20","4:59","5:09","6:30","12:25","15:46","18:18","19:31"
"2017-01-21","4:59","5:09","6:30","12:26","15:46","18:18","19:31"
"2017-01-22","4:59","5:09","6:30","12:26","15:47","18:19","19:32"
"2017-01-23","5:00","5:10","6:30","12:26","15:47","18:19","19:32"
"2017-01-24","5:00","5:10","6:30","12:26","15:47","18:19","19:32"
"2017-01-25","5:00","5:10","6:30","12:27","15:47","18:20","19:32"
"2017-01-26","5:00","5:10","6:30","12:27","15:48","18:20","19:33"
"2017-01-27","5:01","5:11","6:31","12:27","15:48","18:20","19:33"
"2017-01-28","5:01","5:11","6:31","12:27","15:48","18:21","19:33"
"2017-01-29","5:01","5:11","6:31","12:27","15:48","18:21","19:33"
"2017-01-30","5:01","5:11","6:31","12:28","15:48","18:21","19:33"
"2017-01-31","5:01","5:11","6:31","12:28","15:48","18:22","19:34"
"2017-02-01","5:01","5:11","6:31","12:28","15:48","18:22","19:34"
"2017-02-02","5:01","5:11","6:31","12:28","15:49","18:22","19:34"
"2017-02-03","5:01","5:11","6:31","12:28","15:49","18:22","19:34"
"2017-02-04","5:02","5:12","6:31","12:28","15:49","18:23","19:34"
"2017-02-05","5:02","5:12","6:30","12:28","15:49","18:23","19:34"
"2017-02-06","5:02","5:12","6:30","12:28","15:49","18:23","19:35"
"2017-02-07","5:02","5:12","6:30","12:28","15:49","18:23","19:35"
"2017-02-08","5:02","5:12","6:30","12:28","15:49","18:23","19:35"
"2017-02-09","5:02","5:12","6:30","12:28","15:49","18:24","19:35"
"2017-02-10","5:02","5:12","6:30","12:28","15:49","18:24","19:35"
"2017-02-11","5:02","5:12","6:30","12:28","15:49","18:24","19:35"
"2017-02-12","5:01","5:11","6:30","12:28","15:48","18:24","19:35"
"2017-02-13","5:01","5:11","6:29","12:28","15:48","18:24","19:35"
"2017-02-14","5:01","5:11","6:29","12:28","15:48","18:24","19:35"
"2017-02-15","5:01","5:11","6:29","12:28","15:48","18:25","19:35"
"2017-02-16","5:01","5:11","6:29","12:28","15:48","18:25","19:35"
"2017-02-17","5:01","5:11","6:28","12:28","15:48","18:25","19:35"
"2017-02-18","5:01","5:11","6:28","12:28","15:47","18:25","19:35"
"2017-02-19","5:01","5:11","6:28","12:28","15:47","18:25","19:35"
"2017-02-20","5:00","5:10","6:28","12:28","15:47","18:25","19:35"
"2017-02-21","5:00","5:10","6:27","12:28","15:47","18:25","19:35"
"2017-02-22","5:00","5:10","6:27","12:28","15:46","18:25","19:35"
"2017-02-23","5:00","5:10","6:27","12:28","15:46","18:25","19:35"
"2017-02-24","4:59","5:09","6:26","12:27","15:46","18:25","19:35"
"2017-02-25","4:59","5:09","6:26","12:27","15:45","18:25","19:35"
"2017-02-26","4:59","5:09","6:26","12:27","15:45","18:25","19:35"
"2017-02-27","4:59","5:09","6:25","12:27","15:45","18:25","19:35"
"2017-02-28","4:58","5:08","6:25","12:27","15:44","18:25","19:35"
"2017-03-01","4:58","5:08","6:25","12:27","15:44","18:25","19:35"
"2017-03-02","4:58","5:08","6:24","12:26","15:43","18:25","19:35"
"2017-03-03","4:57","5:07","6:24","12:26","15:43","18:25","19:35"
"2017-03-04","4:57","5:07","6:24","12:26","15:42","18:25","19:35"
"2017-03-05","4:57","5:07","6:23","12:26","15:42","18:25","19:35"
"2017-03-06","4:56","5:06","6:23","12:25","15:41","18:25","19:35"
"2017-03-07","4:56","5:06","6:22","12:25","15:41","18:25","19:34"
"2017-03-08","4:55","5:05","6:22","12:25","15:40","18:25","19:34"
"2017-03-09","4:55","5:05","6:21","12:25","15:40","18:25","19:34"
"2017-03-10","4:55","5:05","6:21","12:25","15:39","18:25","19:34"
"2017-03-11","4:54","5:04","6:20","12:24","15:38","18:25","19:34"
"2017-03-12","4:54","5:04","6:20","12:24","15:38","18:25","19:34"
"2017-03-13","4:53","5:03","6:20","12:24","15:37","18:25","19:34"
"2017-03-14","4:53","5:03","6:19","12:23","15:36","18:25","19:34"
"2017-03-15","4:52","5:02","6:19","12:23","15:36","18:25","19:34"
"2017-03-16","4:52","5:02","6:18","12:23","15:35","18:24","19:34"
"2017-03-17","4:51","5:01","6:18","12:23","15:34","18:24","19:33"
"2017-03-18","4:51","5:01","6:17","12:22","15:34","18:24","19:33"
"2017-03-19","4:51","5:01","6:17","12:22","15:33","18:24","19:33"
"2017-03-20","4:50","5:00","6:16","12:22","15:32","18:24","19:33"
"2017-03-21","4:50","5:00","6:16","12:21","15:31","18:24","19:33"
"2017-03-22","4:49","4:59","6:15","12:21","15:31","18:24","19:33"
"2017-03-23","4:48","4:58","6:15","12:21","15:30","18:24","19:33"
"2017-03-24","4:48","4:58","6:14","12:21","15:29","18:24","19:33"
"2017-03-25","4:47","4:57","6:14","12:20","15:28","18:23","19:33"
"2017-03-26","4:47","4:57","6:13","12:20","15:27","18:23","19:33"
"2017-03-27","4:46","4:56","6:13","12:20","15:26","18:23","19:33"
"2017-03-28","4:46","4:56","6:12","12:19","15:26","18:23","19:33"
"2017-03-29","4:45","4:55","6:12","12:19","15:25","18:23","19:32"
"2017-03-30","4:45","4:55","6:11","12:19","15:24","18:23","19:32"
"2017-03-31","4:44","4:54","6:11","12:18","15:23","18:23","19:32"
"2017-04-01","4:44","4:54","6:10","12:18","15:22","18:23","19:32"
"2017-04-02","4:43","4:53","6:10","12:18","15:21","18:23","19:32"
"2017-04-03","4:43","4:53","6:09","12:18","15:20","18:22","19:32"
"2017-04-04","4:42","4:52","6:09","12:17","15:19","18:22","19:32"
"2017-04-05","4:42","4:52","6:08","12:17","15:18","18:22","19:32"
