1/1/2017,5:47,5:57,7:17,13:18,16:41,19:14,20:29
2/1/2017,5:48,5:58,7:18,13:19,16:41,19:15,20:29
3/1/2017,5:48,5:58,7:18,13:19,16:42,19:15,20:30
4/1/2017,5:49,5:59,7:19,13:20,16:42,19:15,20:30
5/1/2017,5:49,5:59,7:19,13:20,16:42,19:16,20:30
6/1/2017,5:49,5:59,7:19,13:21,16:43,19:16,20:31
7/1/2017,5:50,6:00,7:20,13:21,16:43,19:17,20:31
8/1/2017,5:50,6:00,7:20,13:21,16:44,19:17,20:32
9/1/2017,5:51,6:01,7:21,13:22,16:44,19:18,20:32
10/1/2017,5:21,6:01,7:21,13:22,16:44,19:18,20:32
11/1/2017,5:52,6:02,7:21,13:23,16:45,19:19,20:33
12/1/2017,5:52,6:02,7:22,13:23,16:45,19:19,20:33
13/1/2017,5:52,6:02,7:22,13:23,16:45,19:19,20:33
14/1/2017,5:53,6:03,7:22,13:24,16:46,19:20,20:34
15/1/2017,5:53,6:03,7:23,13:24,16:46,19:20,20:34
16/1/2017,5:54,6:04,7:23,13:24,16:46,19:21,20:34
17/1/2017,5:54,6:04,7:23,13:25,16:47,19:21,20:35
18/1/2017,5:54,6:04,7:23,13:25,16:47,19:21,20:35
19/1/2017,5:55,6:05,7:24,13:25,16:47,19:22,20:35
20/1/2017,5:55,6:05,7:24,13:26,16:48,19:22,20:35
21/1/2017,5:56,6:06,7:24,13:26,16:48,19:23,20:36
22/1/2017,5:56,6:06,7:24,13:26,16:48,19:23,20:36
23/1/2017,5:56,6:06,7:25,13:26,16:48,19:23,20:36
24/1/2017,5:56,6:06,7:25,13:27,16:48,19:24,20:36
25/1/2017,5:57,6:07,7:25,13:27,16:49,19:24,20:37
26/1/2017,5:57,6:07,7:25,13:27,16:49,19:24,20:37
27/1/2017,5:57,6:07,7:25,13:27,16:49,19:24,20:37
28/1/2017,5:58,6:08,7:25,13:28,16:49,19:25,20:37
29/1/2017,5:58,6:08,7:25,13:28,16:49,19:25,20:37
30/1/2017,5:58,6:08,7:26,13:28,16:49,19:25,20:37
31/1/2017,5:58,6:08,7:26,13:28,16:49,19:26,20:38
1/2/2017,5:58,6:08,7:26,13:28,16:49,19:26,20:38
2/2/2017,5:59,6:09,7:26,13:28,16:50,19:26,20:38
3/2/2017,5:59,6:09,7:26,13:29,16:50,19:26,20:38
4/2/2017,5:59,6:09,7:26,13:29,16:50,19:26,20:38
5/2/2017,5:59,6:09,7:26,13:29,16:50,19:27,20:38
6/2/2017,5:59,6:09,7:26,13:29,16:50,19:27,20:38
7/2/2017,5:59,6:09,7:26,13:29,16:49,19:27,20:38
8/2/2017,5:59,6:09,7:26,13:29,16:49,19:27,20:38
9/2/2017,6:00,6:10,7:26,13:29,16:49,19:27,20:38
10/2/2017,6:00,6:10,7:26,13:29,16:49,19:27,20:38
11/2/2017,6:00,6:10,7:26,13:29,16:49,19:27,20:38
12/2/2017,6:00,6:10,7:26,13:29,16:49,19:28,20:38
13/2/2017,6:00,6:10,7:26,13:29,16:49,19:28,20:38
14/2/2017,6:00,6:10,7:26,13:29,16:49,19:28,20:38
15/2/2017,6:00,6:10,7:25,13:29,16:48,19:28,20:38
16/2/2017,6:00,6:10,7:25,13:29,16:48,19:28,20:38
17/2/2017,6:00,6:10,7:25,13:29,16:48,19:28,20:38
18/2/2017,6:00,6:10,7:25,13:29,16:48,19:28,20:38
19/2/2017,6:00,6:10,7:25,13:29,16:47,19:28,20:38
20/2/2017,5:59,6:09,7:25,13:29,16:47,19:28,20:38
21/2/2017,5:59,6:09,7:24,13:29,16:47,19:28,20:38
